book,chapter,verse,entity,label
,11,9,Egypt,GPE
,11,10,Moses,PERSON
,11,10,Aaron,PERSON
,11,10,Pharaoh,PERSON
,11,10,Pharaoh,PERSON
,11,10,so,PERSON
,11,10,Israel,GPE
,12,1,Moses,PERSON
,12,1,Aaron,PERSON
,12,1,Egypt,GPE
,12,2,This month,DATE
,12,2,the beginning of months,DATE
,12,2,the first month of the year,DATE
,12,3,Israel,GPE
,12,3,the tenth day of this month,DATE
,12,5,the first year,DATE
,12,6,the fourteenth day of the same month,DATE
,12,6,Israel,GPE
,12,7,on,PERSON
,12,7,two,CARDINAL
,12,7,on,PERSON
,12,8,that night,TIME
,12,10,the morning,TIME
,12,10,the morning,TIME
,12,11,on,PERSON
,12,12,Egypt,GPE
,12,12,this night,TIME
,12,12,Egypt,GPE
,12,12,Egypt,GPE
,12,13,Egypt,GPE
,12,14,this day,DATE
,12,15,Seven days,DATE
,12,15,the first day,DATE
,12,15,put,PERSON
,12,15,the first day,DATE
,12,15,the seventh day,DATE
,12,15,Israel,GPE
,12,16,the first day,DATE
,12,16,the seventh day,DATE
,12,17,this selfsame day,DATE
,12,17,Egypt,GPE
,12,17,this day,DATE
,12,18,the first month,DATE
,12,18,on,PERSON
,12,18,the fourteenth day of the month,DATE
,12,18,twentieth day,DATE
,12,19,Seven days,DATE
,12,19,Israel,GPE
,12,21,Moses,PERSON
,12,21,Israel,GPE
,12,22,two,CARDINAL
,12,22,the morning,TIME
,12,23,Egyptians,NORP
,12,23,on,PERSON
,12,23,two,CARDINAL
,12,27,Israel,GPE
,12,27,Egypt,GPE
,12,27,Egyptians,NORP
,12,28,Israel,GPE
,12,28,Moses,PERSON
,12,28,Aaron,PERSON
,12,28,so,PERSON
,12,29,midnight,TIME
,12,29,Egypt,GPE
,12,29,Pharaoh,PERSON
,12,29,on,PERSON
,12,30,Pharaoh,PERSON
,12,30,the night,TIME
,12,30,Egyptians,NORP
,12,30,Egypt,GPE
,12,30,one,CARDINAL
,12,31,Moses,PERSON
,12,31,Aaron,PERSON
,12,31,night,TIME
,12,31,Israel,GPE
,12,33,Egyptians,NORP
,12,35,Israel,GPE
,12,35,Moses,PERSON
,12,35,Egyptians,NORP
,12,36,Egyptians,NORP
,12,36,so,PERSON
,12,36,Egyptians,NORP
,12,37,Israel,GPE
,12,37,Rameses,PERSON
,12,37,Succoth,GPE
,12,37,about six hundred thousand,CARDINAL
,12,37,on,PERSON
,12,39,Egypt,GPE
,12,39,Egypt,GPE
,12,40,Israel,GPE
,12,40,Egypt,GPE
,12,40,four hundred and thirty years,DATE
,12,41,four hundred and thirty years,CARDINAL
,12,41,Egypt,GPE
,12,42,a night,TIME
,12,42,Egypt,GPE
,12,42,that night,TIME
,12,42,Israel,GPE
,12,43,Moses,PERSON
,12,43,Aaron,PERSON
,12,46,one,CARDINAL
,12,47,Israel,GPE
,12,49,One,CARDINAL
,12,50,Israel,GPE
,12,50,Moses,PERSON
,12,50,Aaron,PERSON
,12,50,so,PERSON
,12,51,the selfsame day,DATE
,12,51,Israel,GPE
,12,51,Egypt,GPE
,13,1,Moses,PERSON
,13,2,Israel,GPE
,13,3,Moses,PERSON
,13,3,this day,DATE
,13,3,Egypt,GPE
,13,4,This day,DATE
,13,4,Abib,ORG
,13,5,Canaanites,ORG
,13,5,Hittites,NORP
,13,5,Amorites,ORG
,13,5,Hivites,LOC
,13,5,Jebusites,LOC
,13,5,this month,DATE
,13,6,Seven days,DATE
,13,6,the seventh day,DATE
,13,7,seven days,DATE
,13,8,that day,DATE
,13,8,Egypt,GPE
,13,9,Egypt,GPE
,13,11,Canaanites,NORP
,13,14,Egypt,GPE
,13,15,Pharaoh,PERSON
,13,15,Egypt,GPE
,13,16,Egypt,GPE
,13,17,Pharaoh,PERSON
,13,17,Philistines,NORP
,13,17,Egypt,GPE
,13,18,the Red sea,LOC
,13,18,Israel,GPE
,13,18,Egypt,GPE
,13,19,Moses,PERSON
,13,19,Joseph,PERSON
,13,19,Israel,GPE
,13,20,Succoth,GPE
,13,20,Etham,GPE
,13,21,night,TIME
,13,21,day,DATE
,13,22,night,TIME
,14,1,Moses,PERSON
,14,2,Israel,GPE
,14,2,Pihahiroth,PERSON
,14,2,Migdol,PERSON
,14,2,Baalzephon,PERSON
,14,3,Pharaoh,PERSON
,14,3,Israel,GPE
,14,4,Pharaoh,PERSON
,14,4,Pharaoh,PERSON
,14,4,Egyptians,NORP
,14,4,so,PERSON
,14,5,Egypt,GPE
,14,5,Pharaoh,PERSON
,14,5,Israel,GPE
,14,7,six hundred,CARDINAL
,14,7,Egypt,GPE
,14,8,Pharaoh,PERSON
,14,8,Egypt,GPE
,14,8,Israel,GPE
,14,8,Israel,GPE
,14,9,Egyptians,NORP
,14,9,Pharaoh,PERSON
,14,9,Pihahiroth,PERSON
,14,10,Pharaoh,PERSON
,14,10,Israel,GPE
,14,10,Egyptians,NORP
,14,10,Israel,GPE
,14,11,Moses,PERSON
,14,11,Egypt,GPE
,14,11,Egypt,GPE
,14,12,Egypt,GPE
,14,12,Egyptians,NORP
,14,12,Egyptians,NORP
,14,13,Moses,PERSON
,14,13,Egyptians,NORP
,14,15,Moses,PERSON
,14,15,Israel,GPE
,14,16,Israel,GPE
,14,16,on,PERSON
,14,17,Egyptians,NORP
,14,17,Pharaoh,PERSON
,14,18,Egyptians,NORP
,14,18,Pharaoh,PERSON
,14,19,Israel,GPE
,14,20,Egyptians,NORP
,14,20,Israel,GPE
,14,20,night,TIME
,14,20,so,PERSON
,14,21,Moses,PERSON
,14,22,Israel,GPE
,14,22,on,PERSON
,14,22,on,PERSON
,14,23,Egyptians,NORP
,14,23,Pharaoh,PERSON
,14,24,morning,TIME
,14,24,Egyptians,NORP
,14,24,Egyptians,NORP
,14,25,so,PERSON
,14,25,Egyptians,NORP
,14,25,Israel,GPE
,14,25,Egyptians,NORP
,14,26,Moses,PERSON
,14,26,Egyptians,NORP
,14,27,Moses,PERSON
,14,27,Egyptians,NORP
,14,27,Egyptians,NORP
,14,28,Pharaoh,PERSON
,14,28,so,PERSON
,14,29,Israel,GPE
,14,29,on,PERSON
,14,29,on,PERSON
,14,30,Israel,GPE
,14,30,that day,DATE
,14,30,Egyptians,NORP
,14,30,Israel,GPE
,14,30,Egyptians,NORP
,14,31,Israel,GPE
,14,31,Egyptians,NORP
,14,31,Moses,PERSON
,15,1,Moses,PERSON
,15,1,Israel,GPE
,15,4,Pharaoh,PERSON
,15,4,the Red sea,LOC
,15,14,on,PERSON
,15,14,Palestina,GPE
,15,15,Edom,ORG
,15,15,Moab,GPE
,15,15,Canaan,GPE
,15,17,Sanctuary,LOC
,15,19,Pharaoh,PERSON
,15,19,Israel,GPE
,15,19,on,PERSON
,15,20,Miriam,PERSON
,15,20,Aaron,PERSON
,15,21,Miriam,PERSON
,15,22,So,PERSON
,15,22,Moses,PERSON
,15,22,Israel,GPE
,15,22,the Red sea,LOC
,15,22,Shur,ORG
,15,22,three days,DATE
,15,23,Marah,PERSON
,15,23,Marah,PERSON
,15,23,Marah,PERSON
,15,24,Moses,PERSON
,15,26,put,PERSON
,15,26,Egyptians,NORP
,15,26,healeth,PERSON
,15,27,Elim,PRODUCT
,15,27,twelve,CARDINAL
,15,27,threescore and ten,CARDINAL
,16,1,Elim,PRODUCT
,16,1,Israel,GPE
,16,1,Sin,ORG
,16,1,Elim,NORP
,16,1,Sinai,GPE
,16,1,on,PERSON
,16,1,the fifteenth day of the second month,DATE
,16,1,Egypt,GPE
,16,2,Israel,GPE
,16,2,Moses,PERSON
,16,2,Aaron,PERSON
,16,3,Israel,GPE
,16,3,Egypt,GPE
,16,4,Moses,PERSON
,16,4,every day,DATE
,16,5,on,PERSON
,16,5,the sixth day,DATE
,16,5,daily,DATE
,16,6,Moses,PERSON
,16,6,Aaron,PERSON
,16,6,Israel,GPE
,16,6,Egypt,GPE
,16,8,Moses,PERSON
,16,9,Moses,PERSON
,16,9,Aaron,PERSON
,16,9,Israel,GPE
,16,10,Aaron,PERSON
,16,10,Israel,GPE
,16,11,Moses,PERSON
,16,12,Israel,GPE
,16,12,morning,TIME
,16,14,on,PERSON
,16,15,Israel,GPE
,16,15,one,CARDINAL
,16,15,Moses,PERSON
,16,16,Gather,PERSON
,16,17,Israel,GPE
,16,17,so,PERSON
,16,19,Moses,PERSON
,16,20,Moses,PERSON
,16,20,the morning,TIME
,16,20,Moses,PERSON
,16,22,on,PERSON
,16,22,the sixth day,DATE
,16,22,two,CARDINAL
,16,22,one,CARDINAL
,16,22,Moses,PERSON
,16,23,to day,DATE
,16,23,the morning,TIME
,16,24,the morning,TIME
,16,24,Moses,PERSON
,16,25,Moses,PERSON
,16,25,to day,DATE
,16,26,Six days,DATE
,16,26,on,PERSON
,16,26,the seventh day,DATE
,16,27,on,PERSON
,16,27,the seventh day,DATE
,16,28,Moses,PERSON
,16,29,on,PERSON
,16,29,the sixth day,DATE
,16,29,two days,DATE
,16,29,on,PERSON
,16,29,the seventh day,DATE
,16,30,So,PERSON
,16,30,on,PERSON
,16,30,the seventh day,DATE
,16,31,Israel,GPE
,16,31,Manna,PERSON
,16,32,Moses,PERSON
,16,32,Egypt,GPE
,16,33,Moses,PERSON
,16,33,Aaron,PERSON
,16,33,put,PERSON
,16,34,Moses,PERSON
,16,34,so,PERSON
,16,34,Aaron,PERSON
,16,35,Israel,GPE
,16,35,forty years,DATE
,16,35,Canaan,GPE
,16,36,tenth,ORDINAL
,16,36,ephah,PERSON
,17,1,Israel,GPE
,17,1,Sin,ORG
,17,1,Rephidim,GPE
,17,2,Moses,PERSON
,17,2,Moses,PERSON
,17,3,Moses,PERSON
,17,3,Egypt,GPE
,17,4,Moses,PERSON
,17,5,Moses,PERSON
,17,5,on,PERSON
,17,5,Israel,GPE
,17,6,Horeb,GPE
,17,6,Moses,PERSON
,17,6,so,PERSON
,17,6,Israel,GPE
,17,7,Massah,PERSON
,17,7,Meribah,PERSON
,17,7,Israel,GPE
,17,8,Amalek,PERSON
,17,8,Israel,GPE
,17,8,Rephidim,GPE
,17,9,Moses,PERSON
,17,9,Joshua,PERSON
,17,9,Amalek,PERSON
,17,9,on,PERSON
,17,10,So,PERSON
,17,10,Joshua,PERSON
,17,10,Moses,PERSON
,17,10,Amalek,PERSON
,17,10,Moses,PERSON
,17,10,Aaron,PERSON
,17,10,Hur,PERSON
,17,11,Moses,PERSON
,17,11,Israel,GPE
,17,11,Amalek,PERSON
,17,12,Moses,PERSON
,17,12,put,PERSON
,17,12,Aaron,PERSON
,17,12,Hur,PERSON
,17,12,on,PERSON
,17,12,on,PERSON
,17,13,Joshua discomfited Amalek,PERSON
,17,14,Moses,PERSON
,17,14,Joshua,PERSON
,17,14,put,PERSON
,17,14,Amalek,PERSON
,17,15,Moses,PERSON
,17,15,Jehovahnissi,PERSON
,17,16,Amalek,PERSON
,18,1,Jethro,PERSON
,18,1,Midian,ORG
,18,1,Moses,PERSON
,18,1,Moses,PERSON
,18,1,Israel,GPE
,18,1,Israel,GPE
,18,1,Egypt,GPE
,18,2,Jethro,PERSON
,18,2,Moses,PERSON
,18,2,Zipporah,PERSON
,18,2,Moses,PERSON
,18,3,two,CARDINAL
,18,3,Gershom,ORG
,18,4,Eliezer,PERSON
,18,4,Pharaoh,PERSON
,18,5,Jethro,PERSON
,18,5,Moses,PERSON
,18,5,Moses,PERSON
,18,6,Moses,PERSON
,18,6,Jethro,PERSON
,18,6,two,CARDINAL
,18,7,Moses,PERSON
,18,8,Moses,PERSON
,18,8,Pharaoh,PERSON
,18,8,Egyptians,NORP
,18,8,Israel,GPE
,18,9,Jethro,PERSON
,18,9,Israel,GPE
,18,9,Egyptians,NORP
,18,10,Jethro,PERSON
,18,10,Blessed,PERSON
,18,10,Egyptians,NORP
,18,10,Pharaoh,PERSON
,18,10,Egyptians,NORP
,18,12,Jethro,PERSON
,18,12,Moses,PERSON
,18,12,Aaron,PERSON
,18,12,Israel,GPE
,18,12,Moses,PERSON
,18,13,on,PERSON
,18,13,Moses,PERSON
,18,13,Moses,PERSON
,18,13,the morning,TIME
,18,14,Moses,PERSON
,18,14,morning,TIME
,18,15,Moses,PERSON
,18,17,Moses,PERSON
,18,21,thousands,CARDINAL
,18,21,hundreds,CARDINAL
,18,21,fifties,DATE
,18,21,tens,CARDINAL
,18,22,so,PERSON
,18,23,so,PERSON
,18,24,So,PERSON
,18,24,Moses,PERSON
,18,25,Moses,PERSON
,18,25,Israel,GPE
,18,25,thousands,CARDINAL
,18,25,hundreds,CARDINAL
,18,25,fifties,DATE
,18,25,tens,CARDINAL
,18,26,Moses,PERSON
,18,27,Moses,PERSON
,19,1,the third month,DATE
,19,1,Israel,GPE
,19,1,Egypt,GPE
,19,1,the same day,DATE
,19,1,Sinai,GPE
,19,2,Rephidim,ORG
,19,2,Sinai,GPE
,19,2,Israel,GPE
,19,3,Moses,PERSON
,19,3,Jacob,PERSON
,19,3,Israel,GPE
,19,4,Ye,PERSON
,19,4,Egyptians,NORP
,19,4,on,PERSON
,19,6,Israel,GPE
,19,7,Moses,PERSON
,19,8,Moses,PERSON
,19,9,Moses,PERSON
,19,9,Lo,PERSON
,19,9,Moses,PERSON
,19,10,Moses,PERSON
,19,11,the third day,DATE
,19,11,the third day,DATE
,19,11,Sinai,GPE
,19,12,put,PERSON
,19,12,death,PERSON
,19,14,Moses,PERSON
,19,15,the third day,DATE
,19,16,on,PERSON
,19,16,the third day,DATE
,19,16,so,PERSON
,19,17,Moses,PERSON
,19,18,mount Sinai,LOC
,19,18,on,PERSON
,19,19,Moses,PERSON
,19,20,mount Sinai,GPE
,19,20,on,PERSON
,19,20,Moses,PERSON
,19,20,Moses,PERSON
,19,21,Moses,PERSON
,19,23,Moses,PERSON
,19,23,mount Sinai,GPE
,19,24,Aaron,PERSON
,19,25,So,PERSON
,19,25,Moses,PERSON
,20,2,Egypt,GPE
,20,5,third,ORDINAL
,20,5,fourth,ORDINAL
,20,6,thousands,CARDINAL
,20,8,the sabbath day,DATE
,20,9,Six days,DATE
,20,10,the seventh day,DATE
,20,10,daughter,PERSON
,20,11,six days,DATE
,20,11,the seventh day,DATE
,20,19,Moses,PERSON
,20,20,Moses,PERSON
,20,21,Moses,PERSON
,20,22,Moses,PERSON
,20,22,Israel,GPE
,20,22,Ye,PERSON
,21,2,Hebrew,LANGUAGE
,21,2,six years,DATE
,21,2,seventh,ORDINAL
,21,7,daughter,PERSON
,21,11,three,CARDINAL
,21,12,so,PERSON
,21,12,put,PERSON
,21,12,death,PERSON
,21,15,put,PERSON
,21,15,death,PERSON
,21,16,put,PERSON
,21,16,death,PERSON
,21,17,put,PERSON
,21,17,death,PERSON
,21,18,one,CARDINAL
,21,21,day,DATE
,21,21,two,CARDINAL
,21,22,so,PERSON
,21,29,put,PERSON
,21,29,death,PERSON
,21,30,on,PERSON
,21,31,daughter,PERSON
,21,32,thirty shekels,CARDINAL
,21,35,one,CARDINAL
,22,1,five,CARDINAL
,22,1,four,CARDINAL
,22,5,put,PERSON
,22,6,so,PERSON
,22,8,put,PERSON
,22,11,put,PERSON
,22,19,put,PERSON
,22,19,death,PERSON
,22,21,Egypt,GPE
,22,29,first,ORDINAL
,22,30,seven days,DATE
,22,30,on,PERSON
,22,30,the eighth day,DATE
,23,1,put,PERSON
,23,9,Egypt,GPE
,23,10,six years,DATE
,23,11,the seventh year,DATE
,23,12,Six days,DATE
,23,12,on,PERSON
,23,12,the seventh day,DATE
,23,14,Three,CARDINAL
,23,14,the year,DATE
,23,15,seven days,DATE
,23,15,Abib,NORP
,23,15,Egypt,GPE
,23,16,the end of the year,DATE
,23,17,Three,CARDINAL
,23,17,the year,DATE
,23,18,the morning,TIME
,23,19,first,ORDINAL
,23,23,Amorites,ORG
,23,23,Hittites,NORP
,23,23,Perizzites,FAC
,23,23,Canaanites,NORP
,23,23,Hivites,GPE
,23,23,Jebusites,LOC
,23,28,Hivite,PERSON
,23,28,Canaanite,NORP
,23,28,Hittite,NORP
,23,29,one year,DATE
,23,31,the Red sea,LOC
,23,31,Philistines,NORP
,24,1,Moses,PERSON
,24,1,Aaron,PERSON
,24,1,Nadab,GPE
,24,1,Abihu,PERSON
,24,1,seventy,CARDINAL
,24,1,Israel,GPE
,24,2,Moses,PERSON
,24,3,Moses,PERSON
,24,3,one,CARDINAL
,24,4,Moses,PERSON
,24,4,early in the morning,TIME
,24,4,twelve,CARDINAL
,24,4,twelve,CARDINAL
,24,4,Israel,GPE
,24,5,Israel,GPE
,24,6,Moses,PERSON
,24,6,half,CARDINAL
,24,6,put,PERSON
,24,6,half,CARDINAL
,24,6,on,PERSON
,24,8,Moses,PERSON
,24,8,on,PERSON
,24,9,Moses,PERSON
,24,9,Aaron,PERSON
,24,9,Nadab,GPE
,24,9,Abihu,PERSON
,24,9,seventy,CARDINAL
,24,9,Israel,GPE
,24,10,Israel,GPE
,24,11,Israel,GPE
,24,12,Moses,PERSON
,24,13,Moses,PERSON
,24,13,Joshua,PERSON
,24,13,Moses,PERSON
,24,14,Tarry,PERSON
,24,14,Aaron,PERSON
,24,14,Hur,PERSON
,24,15,Moses,PERSON
,24,16,mount Sinai,GPE
,24,16,six days,DATE
,24,16,the seventh day,DATE
,24,16,Moses,PERSON
,24,17,on,PERSON
,24,17,Israel,GPE
,24,18,Moses,PERSON
,24,18,gat,ORG
,24,18,Moses,PERSON
,24,18,forty days,DATE
,24,18,forty nights,DATE
,25,1,Moses,PERSON
,25,2,Israel,GPE
,25,5,shittim wood,ORG
,25,7,ephod,PERSON
,25,9,so,PERSON
,25,10,ark,PERSON
,25,10,two cubits,QUANTITY
,25,10,half,CARDINAL
,25,10,a cubit and a half,QUANTITY
,25,10,a cubit and a half,QUANTITY
,25,12,four,CARDINAL
,25,12,put,PERSON
,25,12,four,CARDINAL
,25,12,two,CARDINAL
,25,12,two,CARDINAL
,25,13,shittim wood,ORG
,25,14,put,PERSON
,25,14,ark,PERSON
,25,14,ark,PERSON
,25,15,ark,PERSON
,25,16,put,PERSON
,25,16,ark,PERSON
,25,17,two cubits,QUANTITY
,25,17,half,CARDINAL
,25,17,a cubit and a half,QUANTITY
,25,18,two,CARDINAL
,25,18,two,CARDINAL
,25,19,on,PERSON
,25,19,on,PERSON
,25,19,on,PERSON
,25,19,two,CARDINAL
,25,20,on,PERSON
,25,21,put,PERSON
,25,21,ark,PERSON
,25,21,ark,GPE
,25,21,put,PERSON
,25,22,two,CARDINAL
,25,22,ark,PERSON
,25,22,Israel,GPE
,25,23,shittim wood,ORG
,25,23,two,CARDINAL
,25,23,a cubit and a half,QUANTITY
,25,26,four,CARDINAL
,25,26,put,PERSON
,25,26,four,CARDINAL
,25,26,on,PERSON
,25,26,the four feet,QUANTITY
,25,28,shittim wood,ORG
,25,32,six,CARDINAL
,25,32,three,CARDINAL
,25,32,candlestick,FAC
,25,32,three,CARDINAL
,25,32,candlestick,FAC
,25,33,Three,CARDINAL
,25,33,one,CARDINAL
,25,33,three,CARDINAL
,25,33,so,PERSON
,25,33,six,CARDINAL
,25,33,candlestick,FAC
,25,34,four,CARDINAL
,25,35,two,CARDINAL
,25,35,two,CARDINAL
,25,35,two,CARDINAL
,25,35,six,CARDINAL
,25,35,candlestick,FAC
,25,36,one,CARDINAL
,25,37,seven,CARDINAL
,26,1,ten,CARDINAL
,26,2,one,CARDINAL
,26,2,eight and,QUANTITY
,26,2,one,CARDINAL
,26,2,one,CARDINAL
,26,3,five,CARDINAL
,26,4,one,CARDINAL
,26,4,second,ORDINAL
,26,5,Fifty,CARDINAL
,26,5,one,CARDINAL
,26,5,fifty,CARDINAL
,26,5,second,ORDINAL
,26,5,one,CARDINAL
,26,6,fifty,CARDINAL
,26,6,one,CARDINAL
,26,7,eleven,CARDINAL
,26,8,one,CARDINAL
,26,8,thirty cubits,QUANTITY
,26,8,one,CARDINAL
,26,8,eleven,CARDINAL
,26,8,one,CARDINAL
,26,9,couple five,CARDINAL
,26,9,six,CARDINAL
,26,9,sixth,ORDINAL
,26,10,fifty,CARDINAL
,26,10,on,PERSON
,26,10,one,CARDINAL
,26,10,fifty,CARDINAL
,26,10,second,ORDINAL
,26,11,fifty,CARDINAL
,26,11,put,PERSON
,26,12,half,CARDINAL
,26,13,on,PERSON
,26,13,on,PERSON
,26,13,on,PERSON
,26,13,on,PERSON
,26,15,shittim wood,ORG
,26,16,Ten cubits,CARDINAL
,26,16,a cubit and a half,QUANTITY
,26,16,one,CARDINAL
,26,17,Two,CARDINAL
,26,17,one,CARDINAL
,26,18,twenty,CARDINAL
,26,18,on,PERSON
,26,19,forty,CARDINAL
,26,19,twenty,CARDINAL
,26,19,two,CARDINAL
,26,19,one,CARDINAL
,26,19,two,CARDINAL
,26,19,two,CARDINAL
,26,19,two,CARDINAL
,26,20,second,ORDINAL
,26,20,on,PERSON
,26,20,twenty,CARDINAL
,26,21,forty,CARDINAL
,26,21,two,CARDINAL
,26,21,one,CARDINAL
,26,21,two,CARDINAL
,26,22,the tabernacle westward,LOC
,26,22,six,CARDINAL
,26,23,two,CARDINAL
,26,23,two,CARDINAL
,26,24,two,CARDINAL
,26,25,eight,CARDINAL
,26,25,sixteen,CARDINAL
,26,25,two,CARDINAL
,26,25,one,CARDINAL
,26,25,two,CARDINAL
,26,26,shittim wood,ORG
,26,26,five,CARDINAL
,26,27,five,CARDINAL
,26,27,five,CARDINAL
,26,27,two,CARDINAL
,26,32,four,CARDINAL
,26,32,shittim wood,ORG
,26,32,four,CARDINAL
,26,33,vail,GPE
,26,33,the vail the ark of the testimony:,ORG
,26,33,the vail shall divide,ORG
,26,34,put,PERSON
,26,34,ark,PERSON
,26,35,vail,GPE
,26,35,candlestick,FAC
,26,35,on,PERSON
,26,35,put,PERSON
,26,35,on,PERSON
,26,37,five,CARDINAL
,26,37,shittim wood,ORG
,26,37,five,CARDINAL
,27,1,shittim wood,ORG
,27,1,five cubits,QUANTITY
,27,1,five cubits,QUANTITY
,27,1,three cubits,QUANTITY
,27,2,four,CARDINAL
,27,4,four,CARDINAL
,27,4,four,CARDINAL
,27,5,put,PERSON
,27,6,shittim wood,ORG
,27,7,put,PERSON
,27,7,two,CARDINAL
,27,8,so,PERSON
,27,9,an hundred cubits,CARDINAL
,27,10,twenty,CARDINAL
,27,10,twenty,CARDINAL
,27,11,an hundred cubits,CARDINAL
,27,11,twenty,CARDINAL
,27,11,twenty,CARDINAL
,27,12,on,PERSON
,27,12,fifty cubits,CARDINAL
,27,12,ten,CARDINAL
,27,12,ten,CARDINAL
,27,13,on,PERSON
,27,13,fifty cubits,CARDINAL
,27,14,one,CARDINAL
,27,14,fifteen cubits,CARDINAL
,27,14,three,CARDINAL
,27,14,three,CARDINAL
,27,15,on,PERSON
,27,15,fifteen cubits,CARDINAL
,27,15,three,CARDINAL
,27,15,three,CARDINAL
,27,16,twenty cubits,QUANTITY
,27,16,four,CARDINAL
,27,16,four,CARDINAL
,27,18,an hundred cubits,CARDINAL
,27,18,fifty,CARDINAL
,27,18,five cubits,QUANTITY
,27,20,Israel,GPE
,27,21,vail,GPE
,27,21,Aaron,PERSON
,27,21,evening to morning,TIME
,27,21,on,PERSON
,27,21,Israel,GPE
,28,1,Aaron,PERSON
,28,1,Israel,GPE
,28,1,Aaron,PERSON
,28,1,Nadab,GPE
,28,1,Abihu,PERSON
,28,1,Eleazar,PERSON
,28,1,Ithamar,PERSON
,28,1,Aaron,PERSON
,28,2,Aaron,PERSON
,28,3,Aaron,PERSON
,28,4,ephod,PERSON
,28,4,Aaron,PERSON
,28,6,ephod,PERSON
,28,7,two,CARDINAL
,28,7,two,CARDINAL
,28,7,so,PERSON
,28,8,ephod,PERSON
,28,9,two,CARDINAL
,28,9,on,PERSON
,28,9,Israel,GPE
,28,10,Six,CARDINAL
,28,10,on,PERSON
,28,10,one,CARDINAL
,28,10,six,CARDINAL
,28,10,on,PERSON
,28,11,two,CARDINAL
,28,11,Israel,GPE
,28,12,put,PERSON
,28,12,two,CARDINAL
,28,12,ephod,PERSON
,28,12,Israel,GPE
,28,12,Aaron,PERSON
,28,12,two,CARDINAL
,28,14,two,CARDINAL
,28,15,ephod,PERSON
,28,16,Foursquare,ORG
,28,17,four,CARDINAL
,28,17,first,ORDINAL
,28,17,the first row,DATE
,28,18,second,ORDINAL
,28,19,third,ORDINAL
,28,19,ligure,GPE
,28,20,the fourth row,DATE
,28,21,Israel,GPE
,28,21,twelve,DATE
,28,21,twelve,CARDINAL
,28,23,two,CARDINAL
,28,23,put,PERSON
,28,23,two,CARDINAL
,28,23,on,PERSON
,28,23,two,CARDINAL
,28,24,put,PERSON
,28,24,two,CARDINAL
,28,24,two,CARDINAL
,28,24,on,PERSON
,28,25,two,CARDINAL
,28,25,two,CARDINAL
,28,25,two,CARDINAL
,28,25,put,PERSON
,28,25,on,PERSON
,28,25,ephod,PERSON
,28,26,two,CARDINAL
,28,26,put,PERSON
,28,26,two,CARDINAL
,28,26,ephod,PERSON
,28,27,two,CARDINAL
,28,27,put,PERSON
,28,27,on,PERSON
,28,27,two,CARDINAL
,28,27,ephod,PERSON
,28,27,ephod,PERSON
,28,28,ephod,PERSON
,28,28,ephod,PERSON
,28,28,ephod,PERSON
,28,29,Aaron,PERSON
,28,29,Israel,GPE
,28,30,put,PERSON
,28,30,Urim,ORG
,28,30,Thummim,ORG
,28,30,Aaron,PERSON
,28,30,Aaron,PERSON
,28,30,Israel,GPE
,28,31,ephod,PERSON
,28,35,Aaron,PERSON
,28,37,put,PERSON
,28,37,on,PERSON
,28,38,Aaron,PERSON
,28,38,Aaron,PERSON
,28,38,Israel,GPE
,28,40,Aaron,PERSON
,28,41,put,PERSON
,28,41,Aaron,PERSON
,28,43,Aaron,PERSON
,29,1,one,CARDINAL
,29,1,two,CARDINAL
,29,3,put,PERSON
,29,3,one,CARDINAL
,29,3,two,CARDINAL
,29,4,Aaron,PERSON
,29,5,put,PERSON
,29,5,Aaron,PERSON
,29,5,ephod,PERSON
,29,5,ephod,PERSON
,29,5,ephod,PERSON
,29,6,put,PERSON
,29,6,put,PERSON
,29,8,put,PERSON
,29,9,Aaron,PERSON
,29,9,put,PERSON
,29,9,on,PERSON
,29,9,Aaron,PERSON
,29,10,Aaron,PERSON
,29,10,put,PERSON
,29,12,put,PERSON
,29,13,two,CARDINAL
,29,15,one,CARDINAL
,29,15,ram,PERSON
,29,15,Aaron,PERSON
,29,15,put,PERSON
,29,15,ram,PERSON
,29,16,ram,PERSON
,29,17,ram,PERSON
,29,17,put,PERSON
,29,18,ram,PERSON
,29,19,ram,PERSON
,29,19,Aaron,PERSON
,29,19,put,PERSON
,29,19,ram,PERSON
,29,20,ram,PERSON
,29,20,put,PERSON
,29,20,Aaron,PERSON
,29,21,Aaron,PERSON
,29,22,ram,PERSON
,29,22,two,CARDINAL
,29,22,ram,PERSON
,29,23,one,CARDINAL
,29,23,one,CARDINAL
,29,23,one,CARDINAL
,29,24,put,PERSON
,29,24,Aaron,PERSON
,29,26,ram,PERSON
,29,26,Aaron,PERSON
,29,27,ram,PERSON
,29,27,Aaron,PERSON
,29,28,Aaron,PERSON
,29,28,Israel,GPE
,29,28,Israel,GPE
,29,29,Aaron,PERSON
,29,30,put,PERSON
,29,30,on,PERSON
,29,30,seven days,DATE
,29,31,ram,PERSON
,29,32,Aaron,PERSON
,29,32,ram,PERSON
,29,34,the morning,TIME
,29,35,Aaron,PERSON
,29,35,seven days,DATE
,29,36,every day,DATE
,29,37,Seven days,DATE
,29,38,two,CARDINAL
,29,38,the first year day,DATE
,29,39,one,CARDINAL
,29,40,one,CARDINAL
,29,40,tenth,ORDINAL
,29,40,fourth,ORDINAL
,29,40,fourth,ORDINAL
,29,41,the morning,TIME
,29,43,Israel,GPE
,29,44,Aaron,PERSON
